t,x,y,z,yaw
3.2121212121212124,0.27087796148598636,0.12893847362675143,0.7,0
3.272727272727273,0.25237605984935446,0.16219224523667913,0.7,0
3.3333333333333335,0.22981333293569342,0.19283628290596175,0.7,0
3.393939393939394,0.2035528234671398,0.22037751259725985,0.7,0
3.4545454545454546,0.1740170728713597,0.2443727856151005,0.7,0
3.515151515151515,0.14168132243180498,0.2644360090342745,0.7,0
3.5757575757575757,0.10706586647756187,0.2802443580795319,0.7,0
3.6363636363636367,0.07072768065282813,0.29154347049706253,0.7,0
3.6969696969696972,0.033251459970303404,0.29815153933837624,0.7,0
3.757575757575758,-0.004759789150442136,0.2999622383021625,0.7,0
3.8181818181818183,-0.042694451481985425,0.2969464325642798,0.7,0
3.878787878787879,-0.0799421441070105,0.2891526475679826,0.7,0
3.9393939393939394,-0.11590353770793846,0.27670628823137444,0.7,0
4.0,-0.14999999999999977,0.25980762113533173,0.7,0
4.0606060606060606,-0.18168290614129967,0.23872855215924987,0.7,0
4.121212121212121,-0.21044246631189598,0.21380825141365925,0.7,0
4.181818181818182,-0.23581592842283614,0.18544769586618168,0.7,0
4.242424242424242,-0.25739502397049296,0.15410321747202216,0.7,0
4.303030303030303,-0.2748325372296207,0.12027916062198452,0.7,0
4.363636363636363,-0.287847892084349,0.08451976705242949,0.7,0
4.424242424242425,-0.2962316666029182,0.04740041879200516,0.7,0
4.484848484848485,-0.29984896271495554,0.009518380049420103,0.7,0
4.545454545454546,-0.2986415767719254,-0.028516812991254845,0.7,0
4.606060606060606,-0.2926289360656221,-0.0660931598359621,0.7,0
4.666666666666667,-0.28190778623577256,-0.10260604299770039,0.7,0
4.7272727272727275,-0.2666506345964772,-0.13746795651822277,0.7,0
4.787878787878788,-0.2471029744289498,-0.1701179591588312,0.7,0
4.848484848484849,-0.2235793349027265,-0.2000307001548874,0.7,0
4.909090909090909,-0.19645822018358572,-0.2267248723062773,0.7,0
4.96969696969697,-0.1661760191598334,-0.24977095639043118,0.7,0
5.03030303030303,-0.13321998378173272,-0.2687981322874005,0.7,0
5.090909090909091,-0.09812038899522663,-0.2835002456144005,0.7,0
5.151515151515151,-0.061442000419557496,-0.29364073386443357,0.7,0
5.212121212121212,-0.023774987057036973,-0.2990564327855827,0.7,0
5.2727272727272725,0.014274574747122109,-0.29966020175490243,0.7,0
5.333333333333334,0.05209445330007891,-0.29544232590366243,0.7,0
5.3939393939393945,0.08907611259848265,-0.2864706724332221,0.7,0
5.454545454545455,0.12462450390056598,-0.2728895986063555,0.7,0
5.515151515151516,0.15816764028315064,-0.2549176289848543,0.7,0
5.575757575757576,0.18916580012535658,-0.23284393928752717,0.7,0
5.636363636363637,0.2171202114315208,-0.20702370344463383,0.7,0
5.696969696969697,0.24158107725931757,-0.1778723787163921,0.7,0
5.757575757575758,0.2621548131209354,-0.1458590208301407,0.7,0
5.818181818181818,0.2785103799048217,-0.11149873669809848,0.7,0
5.878787878787879,0.2903846104189068,-0.07534439615432414,0.7,0
5.9393939393939394,0.29758644384923855,-0.03797773607212531,0.7,0
6.0,0.3,-1.4695761589768238e-16,0.7,0
